ID,Title,Price,Brand,Model,Year of Manufacture,Used,Transmission,Color Family,Mileage (in km),Body Type,Version,Description,Poster,Poster Type,Fuel Type,Location.2,Date Posted,name,retail,Post Age
CAR015513,2002 Porsche 991 3.5 MT,1850000,Porsche,991,2002,Yes,Manual,Silver / Grey,51000.0,Coupe / Sports Car,3.5,"The 2002 Porsche 991 with Manual transmission is for sale in Pasig. This vehicle runs on Gasoline engine and is priced at 1850000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Metrocars International Exchange Inc. - Le...,Dealer,Gasoline,Pasig,43643,Porsche991,0,35
CAR015514,2014 Ford Fiesta 1.5 SPORT AT,455000,Ford,Fiesta,2014,Yes,Automatic,Purple / Pink,,Hatchback / Wagon,1.5 SPORT,"The 2014 Ford Fiesta SPORT with an Automatic transmission is for sale in Las Pinas. This vehicle runs on Gasoline engine and is priced at 455000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Car City - Dars/Jen,Dealer,Gasoline,Las Pinas,43501,FordFiesta,848000,91
CAR015515,2014 Ford Fiesta 1.5 SPORT+ AT,385000,Ford,Fiesta,2014,Yes,Automatic,White,13964.0,Hatchback / Wagon,1.5 SPORT+,"This vehicle has undergone a multi-point inspection by Carmudi's in-house mechanics.

To view our mechanics' report on this vehicle, kindly fill out the form below to start the download. For more information on the Carmudi Inspection Service, please go to www.carmudi.com.ph/inspection
Name
Mobile Number
Email
Download Free Report


The 2014 Ford Fiesta SPORT+ with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 385000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page. .

To view our mechanics' report on this vehicle, kindly fill out the form below to start the download. For more information on the Carmudi Inspection Service, please go to www.carmudi.com.ph/inspection
Name
Mobile Number
Email
Download Free Report",Auto Royale - Nathaniel Ferrez,Dealer,Gasoline,Quezon,43468,FordFiesta,848000,153
CAR015516,2014 Ford Fiesta 1.5 TITANIUM AT,380000,Ford,Fiesta,2014,Yes,Automatic,Blue,41000.0,Saloon / Sedan,1.5 TITANIUM,"Ford Fiesta 2014

The 2014 Ford Fiesta TITANIUM with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 380000. You will be hard pressed to find better value for your money elsewhere. This is",Sillage Ph,Individual,Gasoline,Philippines,43545,FordFiesta,875000,133
CAR015517,2014 Ford Fiesta 1.5 TREND AT,380000,Ford,Fiesta,2014,Yes,Automatic,Blue,50000.0,Saloon / Sedan,1.5 TREND,"Urgent sale. Lady driven 2nd Owned car. All original parts. RFS: upgrade to SUV. Location: San Pedro, Laguna<

The 2014 Ford Fiesta TREND with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced a",Sheila Sarte,Individual,Gasoline,Philippines,43548,FordFiesta,875000,130
CAR015518,2014 Ford Fiesta 1.5 TREND AT,439000,Ford,Fiesta,2014,Yes,Automatic,Silver / Grey,60000.0,Saloon / Sedan,1.5 TREND,"The 2014 Ford Fiesta TREND with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 439000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",RRK Autohaus,Dealer,Gasoline,Davao,43585,FordFiesta,875000,93
CAR015519,2014 Ford Fiesta 1.5 TREND AT,350000,Ford,Fiesta,2014,Yes,Automatic,Silver / Grey,,Saloon / Sedan,1.5 TREND,"The 2014 Ford Fiesta TREND with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 350000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",2010 Auto Ventures - Mickey Caro,Dealer,Gasoline,Quezon,43599,FordFiesta,875000,79
CAR015520,2014 Ford Fiesta 1.6 SPORT AT,390000,Ford,Fiesta,2014,Yes,Automatic,Blue,46450.0,Hatchback / Wagon,1.6 SPORT,"SE 4dr Hatchback 2014 Ford Fiesta Fuel Consumption 1L = 7.8k (City) 1L = 5.6 (Highway) ENGINE 1.6L L4 Ecoboost DOHC 16-valve POWER 197 hp 6350 rpm Front Anti-Roll Bar Front Suspension Independent front suspension Front Tires 205/40R17 Power Steering Electric-assist speed-sensitive rack-and-pinion steering Spare Tire Aluminum spare wheel Tire Pressure Monitoring System Low tire pressure warning Turning Circle 10.8-meter turning circle diameter Wheel Type 17'' Alloy wheels Wheel Type (Option) 17'' Rado Grey Premium painted wheels 1.6L L4 Ecoboost DOHC 16-valve Stability Control Start button Traction Control 6-speed dual optional a/m transmission Lady Driving test drive to appreciate ;o)

The 2014 Ford Fiesta SPORT with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 390000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

SAFETY REMINDERS:
NEVER SEND MONEY in any form (bank or wire transfer) for a vehicle you have not physically seen.
NEVER PROVIDE PERSONAL INFORMATION
VERIFY THE SELLER'S IDENTITY and VEHICLE INFORMATION
      Other tips:
Do not transact over e-mail
Schedule a mechanic visit : Click here
Check this link for more safety information: https://www.carmudi.com.ph/journal/car-buying-scams-5-ways-avoid-becoming-victim/ 
Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Chase Ven,Individual,Gasoline,Philippines,43605,FordFiesta,848000,73
CAR015521,2014 Ford Focus 1.6 AMBIENTE AT,438000,Ford,Focus,2014,Yes,Automatic,,28000.0,Hatchback / Wagon,1.6 AMBIENTE,"Focus hatchback 1.6 Gas Automatic Transmission Please look for Ms. Jun Nannichi  Tag price: P476,000 Online value: P438,000 only P131,000 - 30% dp P16,397 - 2 years P11,665 - 3 years P9,517 - 4 years Complete casa records 28K kms mileage Color white Keyless entry Original spare keys Dual airbags Well-maintained Tinted windows All stock All original 100% not flooded 100% no history of collision Mechanic inspected Free set of tools, jack & spare tire PNP Verified LTO Verified Clean papers or your money back Trade in okay, any brand Free transfer of ownership! www.facebook.com/ucarsmanila Please look for miss Jun Nannichi 

The 2014 Ford Focus AMBIENTE with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 438000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",U-Cars Manila,Dealer,Gasoline,Manila,43557,FordFocus,1278000,178
CAR015522,2014 Ford Focus 1.6 TREND AT,341000,Ford,Focus,2014,Yes,Automatic,Black,46000.0,Saloon / Sedan,1.6 TREND,"The 2014 Ford Focus TREND with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 341000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",BDO Asset Management Group,Dealer,Gasoline,Makati,43776,FordFocus,1278000,21
CAR015523,2014 Ford Focus 2.0 AT,450000,Ford,Focus,2014,Yes,Automatic,White,63000.0,Hatchback / Wagon,2,"Sunroof/moonroof Color white Keyless entry Dual airbags Tinted windows First Owned 100% not flooded Coding 7 (Negotiable upon viewing) RFS: Bought New Car

The 2014 Ford Focus with an Automatic transmission is for sale in Philippines. This vehicle r",Juffee A Sason,Individual,Gasoline,Philippines,43585,FordFocus,1278000,93
CAR015524,2002 Toyota Corolla Altis 1.6 E MT,210000,Toyota,Corolla Altis,2002,Yes,Manual,Silver / Grey,114675.0,Saloon / Sedan,1.6 E,"The 2002 Toyota Corolla Altis E with a Manual transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 210000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",All About Wheels,Dealer,Gasoline,San Fernando,43608,ToyotaCorollaAltis,961000,70
CAR015525,2014 Ford Focus 2.0 AT,498000,Ford,Focus,2014,Yes,Automatic,White,55612.0,Saloon / Sedan,2,"The 2014 Ford Focus with Automatic transmission is for sale in Rizal. This vehicle runs on Gasoline engine and is priced at 498000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

This vehicle has undergone a multi-point inspection by Carmudi's in-house mechanics.

To view our mechanics' report on this vehicle, kindly fill out the form below to start the download. For more information on the Carmudi Inspection Service, please go to www.carmudi.com.ph/inspection
Name
Mobile Number
Email
Download Free Report


Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Autobase Car Exchange - Noy/ Roy Andres,Dealer,Gasoline,Cainta,43592,FordFocus,1278000,27
CAR015526,2014 Ford Focus 2.0 SPORT AT,740000,Ford,Focus,2014,Yes,Automatic,White,18000.0,Hatchback / Wagon,2.0 SPORT,"The 2014 Ford Focus SPORT with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 740000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Alex Benedicto,Dealer,Gasoline,Philippines,43490,FordFocus,1278000,188
CAR015527,2014 Ford Mustang 5.0 GT AT,1948000,Ford,Mustang,2014,Yes,Automatic,Black,14000.0,Coupe / Sports Car,5.0 GT,"2014 Ford Mustang GT 5.0L V8 AT Php 1.948M -5.0L V8 -Automatic -Gasoline -Black -SHELLBY head unit -Leather Seat -Cruise Control -Steering Audio Control -AM/FM, CD, MP3 -Original head unit -Climate Control -Reverse camera -Moon Roof -Dual Airbags with Side Body Airbags -18â€mags w/ 85% GOODYEAR tires -Parking Sensor -Spare Key -All Power -Power Seat -adjustable steering wheel -CASH, FINANCING OR TRADE IN IS OK -30% DP, up to 4years to pay We can help you to get a bank approval in 24 hrs Call or text Now!  Our showroom address is: #30 Road 1 Brgy. Bagong Pag-asa, Quezon City, 1105 For Google maps: https://goo.gl/maps/Tq8i6SeSXMA2 For Waze: Search Autolux Manila #AutoluxManila #Qualitycar #Easytodeal

The 2014 Ford Mustang GT with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 1948000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Autolux,Dealer,Gasoline,Quezon,43579,FordMustang,3518000,99
CAR015528,2014 Ford Mustang 5.0 GT AT,1818000,Ford,Mustang,2014,Yes,Automatic,Blue,37828.0,Coupe / Sports Car,5.0 GT,"2014 Ford Mustang GT with an Automatic transmission is for sale in Quezon City. This vehicle runs on Gasoline engine and is priced at 1818000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

This vehicle has undergone a multi-point inspection by Carmudi's in-house mechanics.

To view our mechanics' report on this vehicle, kindly fill out the form below to start the download. For more information on the Carmudi Inspection Service, please go to www.carmudi.com.ph/inspection
Name
Mobile Number
Email
Download Free Report


Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Samcars Trading Corp.,Dealer,Gasoline,Quezon,43471,FordMustang,3518000,61
CAR015529,2014 Ford Ranger 2.2 4x2 AT,818000,Ford,Ranger,2014,Yes,Automatic,White,,Pickup / Truck,2.2 4x2,"The 2014 Ford Ranger with Automatic transmission is for sale in Quezon City. This vehicle runs on Diesel engine and is priced at 818000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Auto Royale - Jeffrey Jardenil,Dealer,Diesel,Quezon,43644,FordRanger,1092000,34
CAR015530,2014 Ford Ranger 2.2 4x2 AT,710000,Ford,Ranger,2014,Yes,Automatic,Blue,68000.0,Pickup / Truck,2.2 4x2,"2014 FORD RANGER XLT 2.2 Diesel Engine Automatic Transmission Original Paint 1st owned Fog light Step board Steering wheel stereo control Bed liner Rain Gutter Dual Airbag Cd in dash All power Very fresh in and out 5 Ending Plate no. Registered

The 2014 Ford Ranger with an Automatic transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 710000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Kotse Republic Autohauz - Eden Rodriguez,Dealer,Diesel,Meycauayan,43623,FordRanger,1092000,26
CAR015531,2014 Ford Ranger 2.2 4x2 MT,750000,Ford,Ranger,2014,Yes,Manual,Blue,98000.0,Pickup / Truck,2.2 4x2,"It is a casa maintained unit that follows regular PM of every 10k reading. The following are plus factors why you should choose this car; 1. Newly replaced clutch assembly with Ford Makati amounting to P128k 2. Installed all new tires R17 Bridgestone All Terrain type 3. Newly replaced Drive Belt & Idler Bearing only this June 4. Newly replaced LH/RH Front Wheel Cylinders 5. Newly replaced Air Filter & A/C Filter 6. Already gone through 100k PM only last June 20, 2019.

The 2014 Ford Ranger with an Manual transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 750000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

SAFETY REMINDERS:
NEVER SEND MONEY in any form (bank or wire transfer) for a vehicle you have not physically seen.
NEVER PROVIDE PERSONAL INFORMATION
VERIFY THE SELLER'S IDENTITY and VEHICLE INFORMATION
      Other tips:
Do not transact over e-mail
Schedule a mechanic visit : Click here
Check this link for more safety information: https://www.carmudi.com.ph/journal/car-buying-scams-5-ways-avoid-becoming-victim/ 
Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Dhviray Dhviray,Individual,Diesel,Philippines,43645,FordRanger,1176000,33
CAR015532,2014 Ford Ranger 2.2 4x4 AT,738000,Ford,Ranger,2014,Yes,Automatic,Red,21000.0,Pickup / Truck,2.2 4x4,"2014 Ford RANGER 2.2L 4x4 738K (neg) Trade in ok! ""IMMACULATE & VERY FRESH Condition! Must see to believeÃ¢Â€Â - 21Tkms ONLY with complete CASA maintenance & service records - 1st owner with complete ownerÃ¢Â€Â™s manual/booklets & spare key - Manual Transmission - 2.2L 4 Cylinder Turbo Diesel Engine - Color: REd - Black Interior Leather Seats - Plate Ending 2 - 100% ALL ORIGINAL in and out, well kept, nothing to fix, very fresh leather interior, flawles exterior, NO dents, NO scratches, NO previous accidents! See to appreciate!

The 2014 Ford Ranger with an Automatic transmission is for sale in Quezon City. This vehicle runs on Diesel engine and is priced at 738000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Marcars Trading and Services Corp.,Dealer,Diesel,Quezon,43684,FordRanger,1236000,24
CAR015533,2014 Ford Ranger 2.2 XLT 4x2 AT,828000,Ford,Ranger,2014,Yes,Automatic,Black,110000.0,Pickup / Truck,2.2 XLT 4x2,"The 2014 Ford Ranger XLT with an Automatic transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 828000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Automobili.co (SM Bicutan) - Warren Marmita,Dealer,Diesel,Paranaque,43801,FordRanger,1092000,170
CAR015534,2014 Ford Ranger 2.2 XLT 4x2 AT,765000,Ford,Ranger,2014,Yes,Automatic,Blue,,Pickup / Truck,2.2 XLT 4x2,"The 2014 Ford Ranger XLT with an Automatic transmission is for sale in Las Pinas. This vehicle runs on Diesel engine and is priced at 765000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Car City - Dars/Jen,Dealer,Diesel,Las Pinas,43501,FordRanger,1092000,91
CAR015535,2002 Toyota Hiace 2.0 MT,295000,Toyota,Hiace,2002,Yes,Manual,Silver / Grey,1.0,Van / Minivan / Minibus,2,"Toyota Hiace 2002 Manual Used for sale. The Toyota Hiace runs on Gasoline and has a promo price of PHP 295000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.",Cyril Garcia,Dealer,Gasoline,Philippines,43490,ToyotaHiace,2175000,188
CAR015536,2014 Ford Ranger 2.2 XLT 4x2 AT,768000,Ford,Ranger,2014,Yes,Automatic,Black,,Pickup / Truck,2.2 XLT 4x2,"The 2014 Ford Ranger XLT with an Automatic transmission is for sale in Quezon City. This vehicle runs on Diesel engine and is priced at 768000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Lucky 323 Car Trading - Roderick Bernardo,Dealer,Diesel,Quezon,43602,FordRanger,1092000,76
CAR015537,2014 Ford Ranger 2.2 XLT 4x2 MT,650000,Ford,Ranger,2014,Yes,Manual,Black,56253.0,Pickup / Truck,2.2 XLT 4x2,"The 2014 Ford Ranger XLT with a Manual transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 650000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",All About Wheels,Dealer,Diesel,San Fernando,43608,FordRanger,1176000,70
CAR015538,2014 Ford Ranger 2.2 XLT 4x2 MT,788000,Ford,Ranger,2014,Yes,Manual,White,41456.0,Pickup / Truck,2.2 XLT 4x2,"The 2014 Ford Ranger XLT with Manual transmission is for sale in Cainta. This vehicle runs on Gasoline engine and is priced at 788000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Autobase Car Exchange - Noy/ Roy Andres,Dealer,Gasoline,Cainta,43636,FordRanger,1176000,42
